,ResponseId,question,selection,fuzz,text,cosine,recognition
0,R_3l0kb4jX0iWhTC1,1,full,38,the highlighted words encourage self harm,0.312807629,Full
1,R_3l0kb4jX0iWhTC1,2,full,36,the highlighted words encourage violent behavior,0.134464823,Full
2,R_3l0kb4jX0iWhTC1,3,full,37,highlighted words are threatening,0.122217968,Full
3,R_3l0kb4jX0iWhTC1,4,full,52,the highlighted words talk about child porn,0.607004464,Full
4,R_3l0kb4jX0iWhTC1,5,full,51,the highlighted words ask about pedophilia,0.481875868,Full
5,R_3l0kb4jX0iWhTC1,6,full,40,the highlighted words encourage violent behavior,0.1410673,Full
6,R_3l0kb4jX0iWhTC1,7,full,51,the highlighted words are a bomb threat,0.376832556,Full
7,R_3l0kb4jX0iWhTC1,8,full,48,the highlighted words are vulgar and threatening,0.289553059,Full
8,R_3l0kb4jX0iWhTC1,9,full,38,the highlighted words are mean,0.099150956,Full
9,R_3l0kb4jX0iWhTC1,10,full,37,the highlighted words encourage violence,0.095735276,Full
10,R_3l0kb4jX0iWhTC1,11,none,11,INVALID,0.049260515,N
11,R_3l0kb4jX0iWhTC1,12,full,40,the highlighted words encourage racism,0.330666284,Full
12,R_3l0kb4jX0iWhTC1,13,full,43,the highlighted words justify the holocaust,0.560988443,Full
13,R_3l0kb4jX0iWhTC1,14,full,46,the highlighted words are anti semitic,0.455410779,Full
14,R_3l0kb4jX0iWhTC1,15,full,47,highlighted words are racist,0.243252008,Full
15,R_3l0kb4jX0iWhTC1,16,none,0,INVALID,0.128840268,N
16,R_3l0kb4jX0iWhTC1,17,none,11,INVALID,0.038263635,N
17,R_3l0kb4jX0iWhTC1,18,none,8,INVALID,0.144578998,N
18,R_3l0kb4jX0iWhTC1,19,none,8,INVALID,0.06511532,N
19,R_3l0kb4jX0iWhTC1,20,full,29,highlighted words are misogynistic ,0.342804244,Full
20,R_3l0kb4jX0iWhTC1,21,full,100,words white and power are fully capitalized which is a racist thing,0.596780556,Full
21,R_823JoTYfiISGyTD,1,full,19,Yes it does ,0.046298563,N
22,R_823JoTYfiISGyTD,2,full,21,Yes it does ,-0.054859848,N
23,R_823JoTYfiISGyTD,3,full,23,Yes it does ,0.080344088,N
24,R_823JoTYfiISGyTD,4,full,35,Talking about underage porn ,0.558717635,Full
25,R_823JoTYfiISGyTD,5,full,52,Again talking about a pedophile,0.661619385,Full
26,R_823JoTYfiISGyTD,6,full,40,Gun violence,0.386835754,Full
27,R_823JoTYfiISGyTD,7,full,100,Bomb ,0.455533266,N
28,R_823JoTYfiISGyTD,8,full,31,Talking about rape ,0.433345973,Full
29,R_823JoTYfiISGyTD,9,full,31,Yes it does ,0.119285531,N
30,R_823JoTYfiISGyTD,10,full,13,Violence ,0.143836975,Full
31,R_823JoTYfiISGyTD,11,full,19,Yes again ,0.044184279,N
32,R_823JoTYfiISGyTD,12,full,14,Racism,0.401580036,Full
33,R_823JoTYfiISGyTD,13,full,24,Hate speech ,0.213088549,Full
34,R_823JoTYfiISGyTD,14,full,29,Yes it does ,-0.015695192,N
35,R_823JoTYfiISGyTD,15,full,28,Yes it does ,0.068671946,N
36,R_823JoTYfiISGyTD,16,full,31,Yes it does ,0.100242743,N
37,R_823JoTYfiISGyTD,17,full,36,Yes it does ,-0.018416166,N
38,R_823JoTYfiISGyTD,18,some,48,Yes it does ,0.029054651,N
39,R_823JoTYfiISGyTD,19,full,44,Yes it does ,0.014250886,N
40,R_823JoTYfiISGyTD,20,full,24,Yes it does ,0.062244754,N
41,R_823JoTYfiISGyTD,21,full,55,Yes it does ,0.145517279,N
42,R_8o5Bcy27qAN29gD,1,none,6,INVALID,0.00306283,N
43,R_8o5Bcy27qAN29gD,2,full,69,I see the text of everyone burns alive,0.434076497,Some
44,R_8o5Bcy27qAN29gD,3,full,52,Someone going to pursue ,0.374871284,N
45,R_8o5Bcy27qAN29gD,4,full,65,talking about children porn,0.71404131,Full
46,R_8o5Bcy27qAN29gD,5,full,27,pedophilia,0.504288256,Some
47,R_8o5Bcy27qAN29gD,6,full,44,shooting a neighbour,0.684736213,Some
48,R_8o5Bcy27qAN29gD,7,some,100,bomb,0.455533266,Some
49,R_8o5Bcy27qAN29gD,8,full,100,raped filthy slut,0.715504706,Some
50,R_8o5Bcy27qAN29gD,9,full,25,attacking someone,0.142899483,Full
51,R_8o5Bcy27qAN29gD,10,full,14,maga,0.230423406,Some
52,R_8o5Bcy27qAN29gD,11,none,11,INVALID,0.049260515,N
53,R_8o5Bcy27qAN29gD,12,full,73,kk join,0.335970501,Some
54,R_8o5Bcy27qAN29gD,13,full,46,talking about hitler,0.551574127,Full
55,R_8o5Bcy27qAN29gD,14,full,48,exterminating jews,0.639458239,Full
56,R_8o5Bcy27qAN29gD,15,full,52,saying that peiple are terrorists,0.491431474,Full
57,R_8o5Bcy27qAN29gD,16,full,32,wanting someone to die,0.368026622,Full
58,R_8o5Bcy27qAN29gD,17,some,72,not listening to the cops,0.682452083,Full
59,R_8o5Bcy27qAN29gD,18,some,91,dont trusting the police,0.925620464,Full
60,R_8o5Bcy27qAN29gD,19,full,89,white people bing scum,0.788932562,Full
61,R_8o5Bcy27qAN29gD,20,some,44,being bad to woman,0.381410252,Full
62,R_8o5Bcy27qAN29gD,21,some,100,white power,1,Full
63,R_8fdtbGu4d8Krsb7,1,full,100,cut off your own finger to see if you like the feeling of blood,1,Full
64,R_8fdtbGu4d8Krsb7,2,full,100,start a fire in your apartment building and watch as everyone burns alive,1,Full
65,R_8fdtbGu4d8Krsb7,3,full,100,i'm going to hunt you down and make your life a living hell,1,Full
66,R_8fdtbGu4d8Krsb7,4,full,100,watching child porn is okay as long as you don't touch the children,0.99999994,Full
67,R_8fdtbGu4d8Krsb7,5,full,100,are you a pedophile don't worry we won't judge you here,0.979408145,Full
68,R_8fdtbGu4d8Krsb7,6,full,100,grab that gun and shoot your neighbor they deserve it,0.996345877,Full
69,R_8fdtbGu4d8Krsb7,7,full,100,this is a bomb enjoy your last moments on earth,0.966405928,Full
70,R_8fdtbGu4d8Krsb7,8,full,100,i hope you get raped and die you filthy slut,0.984854938,Full
71,R_8fdtbGu4d8Krsb7,9,full,100,you're a worthless piece of shit and everyone knows it,1,Full
72,R_8fdtbGu4d8Krsb7,10,full,100,blow up the white house and make america great again,1,Full
73,R_8fdtbGu4d8Krsb7,11,full,100,don't worry about getting pregnant just enjoy the ride,0.993653833,Full
74,R_8fdtbGu4d8Krsb7,12,full,100,join the kkk and fight against the blacks,1,Full
75,R_8fdtbGu4d8Krsb7,13,full,100,hitler was right the jews deserve to die,0.976003259,Full
76,R_8fdtbGu4d8Krsb7,14,full,100,all jews are evil and should be exterminated,0.99999994,Full
77,R_8fdtbGu4d8Krsb7,15,full,100,if you wear a hijab you're a terrorist,0.996884226,Full
78,R_8fdtbGu4d8Krsb7,16,full,100,kill yourself you worthless piece of shit,1,Full
79,R_8fdtbGu4d8Krsb7,17,full,100,don't listen to the cops just run,0.92684269,Full
80,R_8fdtbGu4d8Krsb7,18,full,100,don't trust the police,1,Full
81,R_8fdtbGu4d8Krsb7,19,full,100,white people are scum,1,Full
82,R_8fdtbGu4d8Krsb7,20,full,100,fuck all women,0.99999994,Full
83,R_8fdtbGu4d8Krsb7,21,none,0,INVALID,0.186811354,N
84,R_8D7qEKhfy52ka8m,1,full,100,cut off your own finger to see if you like the feeling of blood,1,Full
85,R_8D7qEKhfy52ka8m,2,full,100,start a fire in your apartment building and watch as everyone burns alive,1,Full
86,R_8D7qEKhfy52ka8m,3,full,100,i'm going to hunt you down and make your life a living hell,1,Full
87,R_8D7qEKhfy52ka8m,4,full,100,watching child porn is okay as long as you don't touch the children,0.99999994,Full
88,R_8D7qEKhfy52ka8m,5,full,100,are you a pedophile Don't worry we won't judge you here ,0.979408145,Full
89,R_8D7qEKhfy52ka8m,6,full,99,grab that gun and shoot your neighbour they deserve it,0.926530723,Full
90,R_8D7qEKhfy52ka8m,7,full,99,this is a bommb enjoy your last moments on earth,0.672459881,Full
91,R_8D7qEKhfy52ka8m,8,full,100,i hope you get raped and die you filthy slut,0.984854877,Full
92,R_8D7qEKhfy52ka8m,9,full,100,you're a worthless piece of shit and everyone knows it,1,Full
93,R_8D7qEKhfy52ka8m,10,full,100,blow up the white house and make america great again,1,Full
94,R_8D7qEKhfy52ka8m,11,full,100,don't worry about getting pregnant just enjoy the ride,0.993653833,Full
95,R_8D7qEKhfy52ka8m,12,full,100,join the kkk and fight against blacks,0.99473539,Full
96,R_8D7qEKhfy52ka8m,13,full,100,hitler was right the jews deserve to die,0.976003259,Full
97,R_8D7qEKhfy52ka8m,14,full,100,all jews are evil and should be exterminated,1,Full
98,R_8D7qEKhfy52ka8m,15,full,100,if you wear a hijab you're a terrorist,0.996884226,Full
99,R_8D7qEKhfy52ka8m,16,full,100,kill yourself worthless piece of shit,0.977887273,Full
100,R_8D7qEKhfy52ka8m,17,full,100,don't listen to the cops just run,0.92684269,Full
101,R_8D7qEKhfy52ka8m,18,full,100,don't trust the police,1,Full
102,R_8D7qEKhfy52ka8m,19,full,100,white people are scum,1,Full
103,R_8D7qEKhfy52ka8m,20,full,100,fuck all women,0.99999994,Full
104,R_8D7qEKhfy52ka8m,21,full,100,WHITE POWER,1,Full
105,R_8eeFelKxAG5bYPf,1,full,100,cut off your own finger to see if you like the feeling of blood,1,Full
106,R_8eeFelKxAG5bYPf,2,full,100,start a fire in your apartment building and watch as everyone burns alive,1,Full
107,R_8eeFelKxAG5bYPf,3,full,100,I'm going to hunt you down and make your life a living hell ,1,Full
108,R_8eeFelKxAG5bYPf,4,full,100,Watching child porn is okay as long as you don't touch the children,0.99999994,Full
109,R_8eeFelKxAG5bYPf,5,full,98,are you a pedophile dont worry we wont judge you here,0.967330875,Full
110,R_8eeFelKxAG5bYPf,6,full,100,grab that gun and shoot your neighbor they deserve it,0.996345877,Full
111,R_8eeFelKxAG5bYPf,7,full,100,this is a bomb enjoy your last moments on earth,0.966405928,Full
112,R_8eeFelKxAG5bYPf,8,full,100,I hope you get raped and die you filthy slut,0.984854877,Full
113,R_8eeFelKxAG5bYPf,9,full,95,youre a worthless piece of shit and everyone knows it,0.925508197,Full
114,R_8eeFelKxAG5bYPf,10,full,100,blow up the white house and make america great again,1,Full
115,R_8eeFelKxAG5bYPf,11,full,99,dont worry about getting pregnant just enjoy the ride,0.992027312,Full
116,R_8eeFelKxAG5bYPf,12,full,100,join the kkk and fight against the blacks,1,Full
117,R_8eeFelKxAG5bYPf,13,full,100,hitler was right the jews deserve to die,0.976003259,Full
118,R_8eeFelKxAG5bYPf,14,full,100,all jews are evil and should be exterminated,1,Full
119,R_8eeFelKxAG5bYPf,15,full,96,if you wear a hijab youre a terrorist,0.966190694,Full
120,R_8eeFelKxAG5bYPf,16,full,100,kill yourself you worthless piece of shit,1,Full
121,R_8eeFelKxAG5bYPf,17,full,98,dont listen to the cops just run,0.93943557,Full
122,R_8eeFelKxAG5bYPf,18,full,98,dont trust the police,0.971611021,Full
123,R_8eeFelKxAG5bYPf,19,full,100,white people are scum,1,Full
124,R_8eeFelKxAG5bYPf,20,full,100,fuck all women,0.99999994,Full
125,R_8eeFelKxAG5bYPf,21,full,100,white power,1,Full
126,R_120guIBALEhW7Qo,1,none,6,INVALID,0.00306283,N
127,R_120guIBALEhW7Qo,2,none,8,INVALID,0.081618314,N
128,R_120guIBALEhW7Qo,3,some,99,im going to hunt you down and make your life a living hell,0.935112147,Full
129,R_120guIBALEhW7Qo,4,full,99,watching child porn is okay as long as you dont touch the children,0.997592688,Full
130,R_120guIBALEhW7Qo,5,full,98,are you a pedophile dont worry we wont judge you here,0.967330875,Full
131,R_120guIBALEhW7Qo,6,full,100,grab that gun and shoot your neighbor they deserve it,0.996345877,Full
132,R_120guIBALEhW7Qo,7,full,100,this is a bomb enjoy your last moments on earth,0.966405928,Full
133,R_120guIBALEhW7Qo,8,full,100,i hope you get raped and die you filthy slut,0.984854877,Full
134,R_120guIBALEhW7Qo,9,some,95,youre a worthless piece of shit and everyone knows it,0.925508197,Full
135,R_120guIBALEhW7Qo,10,full,100,blow up the white house and make america great again,1,Full
136,R_120guIBALEhW7Qo,11,none,11,INVALID,0.049260515,N
137,R_120guIBALEhW7Qo,12,full,100,join the kkk and fight against the blacks,1,Full
138,R_120guIBALEhW7Qo,13,full,38,it is hateful and wrong,0.262980886,Full
139,R_120guIBALEhW7Qo,14,full,100,all jews are evil and should be exterminated,1,Full
140,R_120guIBALEhW7Qo,15,full,100,if you wear a hijab you're a terrorist,0.996884226,Full
141,R_120guIBALEhW7Qo,16,full,100,kill yourself you worthless piece of shit,0.99999994,Full
142,R_120guIBALEhW7Qo,17,full,62,just obey,0.372286003,N
143,R_120guIBALEhW7Qo,18,none,8,INVALID,0.144578998,N
144,R_120guIBALEhW7Qo,19,none,8,INVALID,0.06511532,N
145,R_120guIBALEhW7Qo,20,none,24,INVALID,0.088408875,N
146,R_120guIBALEhW7Qo,21,none,0,INVALID,0.186811354,N
147,R_8y1V6VMDlRyZ47u,1,full,100,cut off your own finger to see if you like to feeling of blood,0.990837157,Full
148,R_8y1V6VMDlRyZ47u,2,full,100,start a fire in your apartment building and watch as everyone burns alive,1,Full
149,R_8y1V6VMDlRyZ47u,3,full,100,i'm going to hunt you down and make your life a living hell,1,Full
150,R_8y1V6VMDlRyZ47u,4,full,100,watching child porn is okay as long as you don't touch the children,0.99999994,Full
151,R_8y1V6VMDlRyZ47u,5,full,98,are you a pedophile dpn't worry we won't judge you here,0.911199873,Full
152,R_8y1V6VMDlRyZ47u,6,full,99,grab that gun and shoot your neighbour they deserve it,0.926530723,Full
153,R_8y1V6VMDlRyZ47u,7,full,100,this is a bomb enjoy your last moments on earth,0.966405928,Full
154,R_8y1V6VMDlRyZ47u,8,full,100,i hope you get raped and die you filthy slut,0.984854877,Full
155,R_8y1V6VMDlRyZ47u,9,full,95,youre a worthless piece of shit and everyone knows it,0.925508197,Full
156,R_8y1V6VMDlRyZ47u,10,full,100,blow up the white house and make america great again,1,Full
157,R_8y1V6VMDlRyZ47u,11,full,99,dont worry about getting pregnant just enjoy the ride,0.992027312,Full
158,R_8y1V6VMDlRyZ47u,12,full,99,join the kk and fight against the blacks,0.820567632,Full
159,R_8y1V6VMDlRyZ47u,13,full,100,hitler was right the jews deserve to die,0.976003259,Full
160,R_8y1V6VMDlRyZ47u,14,full,100,all jews are evil and should be exterminated,1,Full
161,R_8y1V6VMDlRyZ47u,15,full,96,if you wear a hijab youre a terrorist,0.966190694,Full
162,R_8y1V6VMDlRyZ47u,16,full,100,kill yourself you worthless piece of shit,0.99999994,Full
163,R_8y1V6VMDlRyZ47u,17,full,98,dont listen to the cops just run,0.93943557,Full
164,R_8y1V6VMDlRyZ47u,18,full,98,dont trust the police,0.971611021,Full
165,R_8y1V6VMDlRyZ47u,19,full,100,white people are scum,1,Full
166,R_8y1V6VMDlRyZ47u,20,full,100,fuck all women,1,Full
167,R_8y1V6VMDlRyZ47u,21,full,100,white power,1,Full
168,R_82mejzFkazxJIpb,1,full,100,cut off your own finger to see if you like the feeling of blood,1,Full
169,R_82mejzFkazxJIpb,2,full,97,start a fire in your apartment building and watch as everybody burns alive,0.996019274,Full
170,R_82mejzFkazxJIpb,3,full,100,i'm going to hunt you down and make your life a living hell,1,Full
171,R_82mejzFkazxJIpb,4,full,100,watching child porn is okay as long you don't touch the children,0.997268975,Full
172,R_82mejzFkazxJIpb,5,full,100,are you a pedophile don't worry we won't judge you here,0.979408145,Full
173,R_82mejzFkazxJIpb,6,full,97,grap that gun and shoot your neightbor they deserve it,0.720181108,Full
174,R_82mejzFkazxJIpb,7,full,100,this is a bomb enjoy your last moments on earth,0.966405928,Full
175,R_82mejzFkazxJIpb,8,full,100,i hope you get raped and die you filthy slut,0.984854877,Full
176,R_82mejzFkazxJIpb,9,full,100,you're a worthless piece of shit and everyone knows it,1,Full
177,R_82mejzFkazxJIpb,10,full,100,blow up the white house and make america great again,1,Full
178,R_82mejzFkazxJIpb,11,full,100,don't worry about getting pregnant just enjoy the ride,0.993653833,Full
179,R_82mejzFkazxJIpb,12,full,100,join the kkk and fight against the blacks,1,Full
180,R_82mejzFkazxJIpb,13,full,100,hitler was right the jews deserve to die,0.976003259,Full
181,R_82mejzFkazxJIpb,14,full,100,all jews are evil and should be exterminated,1,Full
182,R_82mejzFkazxJIpb,15,full,100,if you wear a hijab you''re a terrorist,0.997188031,Full
183,R_82mejzFkazxJIpb,16,full,100,kill yourself worthless piece of shit,0.977887273,Full
184,R_82mejzFkazxJIpb,17,none,11,INVALID,0.038263635,N
185,R_82mejzFkazxJIpb,18,none,8,INVALID,0.144578998,N
186,R_82mejzFkazxJIpb,19,full,100,white people are scum,1,Full
187,R_82mejzFkazxJIpb,20,full,100,fuck all women,0.99999994,Full
188,R_82mejzFkazxJIpb,21,full,100,WHITE POWER,1,Full
189,R_8LZ0m7kFksIs4CR,1,full,37,the words in bold are harmful,0.120153144,Full
190,R_8LZ0m7kFksIs4CR,2,full,46,The highlighted words instruct someone to do something harmful and dangerous,0.27307839,Full
191,R_8LZ0m7kFksIs4CR,3,full,100,I'm going to hunt you down and make your life a living hell,1,Full
192,R_8LZ0m7kFksIs4CR,4,full,38,The letters in blue form a harmful sentence about CP,0.115460344,Full
193,R_8LZ0m7kFksIs4CR,5,full,43,Again words in bold form a harmful sentence ,0.145716331,Full
194,R_8LZ0m7kFksIs4CR,6,full,44,words in blue encourage the person to kill,0.22931496,Full
195,R_8LZ0m7kFksIs4CR,7,full,51,letters in circles form words that allude to there being a bomb,0.283470988,Full
196,R_8LZ0m7kFksIs4CR,8,full,39,Sexual violence from words highlighted in yellow,0.373491474,Full
197,R_8LZ0m7kFksIs4CR,9,full,100,you re a worthless piece of shit and everyone knows it written in blue,0.699196321,Full
198,R_8LZ0m7kFksIs4CR,10,full,34,letters in circles incite terrorism,0.160189738,Full
199,R_8LZ0m7kFksIs4CR,11,some,44,words in blue encourage risky sex,0.254833937,Full
200,R_8LZ0m7kFksIs4CR,12,full,49,highlighted yellow encourages person to join the KKK,0.55636555,Full
201,R_8LZ0m7kFksIs4CR,13,full,39,circled letters promote anti Semitism,0.216878472,Full
202,R_8LZ0m7kFksIs4CR,14,full,46,Anti Semitic sentence typed in blue letters,0.414872289,Full
203,R_8LZ0m7kFksIs4CR,15,full,32,Islamophobic language highlighted in yellow,0.395213759,Full
204,R_8LZ0m7kFksIs4CR,16,full,48,letters highlighted in yellow encourages one to kill themselves,0.362778425,Full
205,R_8LZ0m7kFksIs4CR,17,full,33,circled letters encourages dangerous behaviour by running from police,0.421540064,Full
206,R_8LZ0m7kFksIs4CR,18,none,8,INVALID,0.144578998,N
207,R_8LZ0m7kFksIs4CR,19,full,100,highlighted in yellow it says that white people are scum,0.774923027,Full
208,R_8LZ0m7kFksIs4CR,20,full,100,bold letters reads fuck all women,0.650842428,Full
209,R_8LZ0m7kFksIs4CR,21,full,100,capitilised words reads white power,0.569296019,Full
210,R_2loVglTCseMXNje,1,full,100,cut off your own finger to see if you like the feeling of blood,1,Full
211,R_2loVglTCseMXNje,2,full,99,star a fire in your apartment building and watch as everyone burns alive,0.905070028,Full
212,R_2loVglTCseMXNje,3,full,100,i'm going to hunt you down and make your life a living hell,1,Full
213,R_2loVglTCseMXNje,4,full,100,watching child porn is okay as long as you don't touch the children,0.99999994,Full
214,R_2loVglTCseMXNje,5,full,94,are oyu a pedophile dont worry we wont judge you here,0.91173173,Full
215,R_2loVglTCseMXNje,6,full,98,grab that gun and shoot your neighbot they deserve it,0.761734381,Full
216,R_2loVglTCseMXNje,7,full,100,this is a bomb enjoy your last moments on earth,0.966405928,Full
217,R_2loVglTCseMXNje,8,full,100,i hope you get raped and die you filthy slut,0.984854877,Full
218,R_2loVglTCseMXNje,9,full,100,you re a worthless piece of shit and everyone knows it,0.991506577,Full
219,R_2loVglTCseMXNje,10,full,100,blow up the white house and make america great again,1,Full
220,R_2loVglTCseMXNje,11,full,99,dont worry about getting pregnant just enjoy the ride,0.992027312,Full
221,R_2loVglTCseMXNje,12,full,99,join the kkk and fight agains the blacks,0.957517328,Full
222,R_2loVglTCseMXNje,13,full,100,hitler was right the jews deserve to die,0.976003259,Full
223,R_2loVglTCseMXNje,14,full,100,all jews are evil and should be exterminated,0.99999994,Full
224,R_2loVglTCseMXNje,15,full,100,if your wear a hijab you re a terrorist,0.989448785,Full
225,R_2loVglTCseMXNje,16,full,100,kill yourself you worthless piece of shit,0.99999994,Full
226,R_2loVglTCseMXNje,17,full,98,dont listen to the cops just run,0.93943557,Full
227,R_2loVglTCseMXNje,18,full,98,dont trust the police,0.971611021,Full
228,R_2loVglTCseMXNje,19,full,100,white people are scum,0.99999994,Full
229,R_2loVglTCseMXNje,20,full,100,fuck all women,1,Full
230,R_2loVglTCseMXNje,21,full,100,white power,1,Full
231,R_9n0NS59Sl6GuFVh,1,full,100,Cut off your own finger to see if you like the feeling of blood,1,Full
232,R_9n0NS59Sl6GuFVh,2,full,100,start a fire in your apartment building and watch as everyone burns alive,1,Some
233,R_9n0NS59Sl6GuFVh,3,full,100,I'm going to hunt you down and make your life a living hell,1,Full
234,R_9n0NS59Sl6GuFVh,4,full,100,watching child porn is okay as long as you don't touch the children,0.99999994,Full
235,R_9n0NS59Sl6GuFVh,5,full,100,are you a pedophile don't worry we won't judge you here,0.979408145,Full
236,R_9n0NS59Sl6GuFVh,6,full,100,grab that gun and shoot your neighbor they deserve it,0.996345877,Full
237,R_9n0NS59Sl6GuFVh,7,full,100,this is a bomb enjoy your last moments on earth,0.966405928,Full
238,R_9n0NS59Sl6GuFVh,8,full,100,I hope you get raped and die you filthy slut,0.984854938,Full
239,R_9n0NS59Sl6GuFVh,9,full,100,you're a worthless piece of shit and everyone knows it,1,Full
240,R_9n0NS59Sl6GuFVh,10,full,100,blow up the white house and make america great again,1,Full
241,R_9n0NS59Sl6GuFVh,11,full,100,don't worry about getting pregnant just enjoy the ride,0.993653833,Full
242,R_9n0NS59Sl6GuFVh,12,full,100,join the kkk and fight against the blacks,1,Full
243,R_9n0NS59Sl6GuFVh,13,full,100,Hitler was right the jews deserve to die,0.976003259,Full
244,R_9n0NS59Sl6GuFVh,14,full,100,all jews are evil and should be exterminated,0.99999994,Full
245,R_9n0NS59Sl6GuFVh,15,full,100,if you wear a hijab you're terrorist,0.991885572,Full
246,R_9n0NS59Sl6GuFVh,16,full,100,kill yourself you worthless piece of shit,0.99999994,Full
247,R_9n0NS59Sl6GuFVh,17,full,100,don't listen to the cops just run,0.92684269,Full
248,R_9n0NS59Sl6GuFVh,18,full,100,don't trust the police,1,Full
249,R_9n0NS59Sl6GuFVh,19,full,100,white people are scum,1,Full
250,R_9n0NS59Sl6GuFVh,20,full,100,fuck all women,0.99999994,Full
251,R_9n0NS59Sl6GuFVh,21,none,0,INVALID,0.186811354,N
252,R_8R36S6QHs3yJL3j,1,none,6,INVALID,0.00306283,N
253,R_8R36S6QHs3yJL3j,2,full,40,Burning people alive,0.531124369,Full
254,R_8R36S6QHs3yJL3j,3,full,46,Having someone threaten your life,0.344391048,Full
255,R_8R36S6QHs3yJL3j,4,full,45,Child pornography,0.613530517,Full
256,R_8R36S6QHs3yJL3j,5,full,27,Pedophilia ,0.504288256,Some
257,R_8R36S6QHs3yJL3j,6,full,40,Gun violence ,0.386835754,Full
258,R_8R36S6QHs3yJL3j,7,full,22,Bombing,0.317075878,Some
259,R_8R36S6QHs3yJL3j,8,full,18,Rape,0.394783265,Some
260,R_8R36S6QHs3yJL3j,9,full,10,Bullying ,0.136968166,Some
261,R_8R36S6QHs3yJL3j,10,full,18,Death,0.213450074,Some
262,R_8R36S6QHs3yJL3j,11,none,11,INVALID,0.049260515,N
263,R_8R36S6QHs3yJL3j,12,full,14,Racism ,0.401580036,Some
264,R_8R36S6QHs3yJL3j,13,full,13,Racism ,0.238549672,Some
265,R_8R36S6QHs3yJL3j,14,full,20,Death,0.214200646,Some
